Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-73857,"RNA Polymerase II Transcription",19,1694,0.1166505990910343,0.9653597101646876,0.9653597101646876,209,885,0.06591687769998511,9606,Homo sapiens,"H19;RMI2;SMAD3;IL2RA;NOTCH4;CTLA4;FASLG;PRKCQ;RUNX3;CCR4;IL2;RUNX1","","R-HSA-8936584;R-HSA-8937097;R-HSA-8878212;R-HSA-8931981;R-HSA-2187303;R-HSA-8951951;R-HSA-9625749;R-HSA-8878220;R-HSA-8951428;R-HSA-2187309;R-HSA-8936068;R-HSA-8877192;R-HSA-8956568;R-HSA-8937113;R-HSA-8937118;R-HSA-8951966;R-HSA-8878237;R-HSA-8951442;R-HSA-2187325;R-HSA-8936599;R-HSA-8936616;R-HSA-8951977;R-HSA-8956586;R-HSA-8878243;R-HSA-8936621;R-HSA-8938158;R-HSA-8937134;R-HSA-8936608;R-HSA-8865454;R-HSA-8938150;R-HSA-8938174;R-HSA-8936628;R-HSA-8932020;R-HSA-870449;R-HSA-2187293;R-HSA-8932021;R-HSA-8938176;R-HSA-8956608;R-HSA-8932033;R-HSA-8865482;R-HSA-8932037;R-HSA-8938201;R-HSA-8865491;R-HSA-8956639;R-HSA-8937682;R-HSA-8865498;R-HSA-2187388;R-HSA-8938199;R-HSA-8938217;R-HSA-8956649;R-HSA-2187330;R-HSA-8956652;R-HSA-8932076;R-HSA-8865505;R-HSA-8952058;R-HSA-8952062;R-HSA-8938228;R-HSA-8932084;R-HSA-8938231;R-HSA-8938507;R-HSA-870538;R-HSA-8937989;R-HSA-8935960;R-HSA-8949276;R-HSA-8936989;R-HSA-8936979;R-HSA-209055;R-HSA-8878117;R-HSA-2187395;R-HSA-8935980;R-HSA-8939054;R-HSA-8936481;R-HSA-8936995;R-HSA-8935972;R-HSA-8938022;R-HSA-8865320;R-HSA-8937016;R-HSA-8939066;R-HSA-8878130;R-HSA-8937022;R-HSA-8952382;R-HSA-8878143;R-HSA-8938034;R-HSA-6798044;R-HSA-8952371;R-HSA-8935988;R-HSA-8949301;R-HSA-8939082;R-HSA-8937037;R-HSA-9618004;R-HSA-8938063;R-HSA-8952399;R-HSA-8936000;R-HSA-8938053;R-HSA-8936007;R-HSA-9625693;R-HSA-8952408;R-HSA-8937050;R-HSA-8949343;R-HSA-8939088;R-HSA-9617996;R-HSA-8949335;R-HSA-8878178;R-HSA-2031355;R-HSA-8952419;R-HSA-2179274;R-HSA-8878186;R-HSA-2179276;R-HSA-8951910;R-HSA-8939129;R-HSA-8952442;R-HSA-8936058;R-HSA-2106579;R-HSA-8878193;R-HSA-9618021;R-HSA-2106586;R-HSA-8951926;R-HSA-2106591;R-HSA-8938382;R-HSA-8951695;R-HSA-8938887;R-HSA-8938389;R-HSA-8952232;R-HSA-9625520;R-HSA-8955822;R-HSA-8938913;R-HSA-8877485;R-HSA-8952226;R-HSA-8935864;R-HSA-8938938;R-HSA-8877493;R-HSA-9625510;R-HSA-8877490;R-HSA-8938930;R-HSA-9617838;R-HSA-8938440;R-HSA-2186607;R-HSA-8938951;R-HSA-1484099;R-HSA-8938965;R-HSA-170847;R-HSA-8878054;R-HSA-8938987;R-HSA-8878050;R-HSA-8955885;R-HSA-8938981;R-HSA-8878056;R-HSA-8935930;R-HSA-8955893;R-HSA-8938487;R-HSA-8938251;R-HSA-6799332;R-HSA-212356;R-HSA-8937728;R-HSA-8865547;R-HSA-8865546;R-HSA-8952069;R-HSA-8937744;R-HSA-8952081;R-HSA-8877338;R-HSA-8877348;R-HSA-4411367;R-HSA-8877345;R-HSA-8934688;R-HSA-8934690;R-HSA-173481;R-HSA-8952101;R-HSA-8937767;R-HSA-8877879;R-HSA-2186643;R-HSA-173488;R-HSA-8935740;R-HSA-8877360;R-HSA-2127257;R-HSA-8935730;R-HSA-8935731;R-HSA-8877884;R-HSA-8935732;R-HSA-8877369;R-HSA-8934735;R-HSA-8937807;R-HSA-8877391;R-HSA-8952128;R-HSA-8937792;R-HSA-2176491;R-HSA-8877385;R-HSA-8938328;R-HSA-8877396;R-HSA-2186741;R-HSA-9614662;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-8877404;R-HSA-8934742;R-HSA-8937814;R-HSA-8935766;R-HSA-9614669;R-HSA-9006422;R-HSA-8935785;R-HSA-8877414;R-HSA-8877421;R-HSA-8938338;R-HSA-173545;R-HSA-8955748;R-HSA-8938853;R-HSA-8951676;R-HSA-2176475;R-HSA-8938867"
R-HSA-8957322,"Metabolism of steroids",2,324,0.022310976449524858,0.966463580588465,0.966463580588465,2,237,0.01765231640101296,9606,Homo sapiens,"ACACA","","R-HSA-2426160;R-HSA-1655845"
R-HSA-69275,"G2/M Transition",1,212,0.014598540145985401,0.9670190842170702,0.9670190842170702,1,78,0.005809623119320721,9606,Homo sapiens,"PPP1R12B","","R-HSA-3002811"
R-HSA-453274,"Mitotic G2-G2/M phases",1,214,0.01473626222283432,0.9680714069951779,0.9680714069951779,1,80,0.005958587814687919,9606,Homo sapiens,"PPP1R12B","","R-HSA-3002811"
R-HSA-388396,"GPCR downstream signalling",7,781,0.053780471009502825,0.9684275708421232,0.9684275708421232,23,168,0.01251303441084463,9606,Homo sapiens,"CXCR5;PDE4A;PRKCQ;ADCY7;CCR4;CCR3;CCR2","","R-HSA-425861;R-HSA-163617;R-HSA-392129;R-HSA-749454;R-HSA-392064;R-HSA-8982703;R-HSA-170666;R-HSA-751040;R-HSA-392206;R-HSA-380073;R-HSA-170671;R-HSA-170674;R-HSA-9708261;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-749456;R-HSA-111962;R-HSA-111930;R-HSA-8982709;R-HSA-170686;R-HSA-418553;R-HSA-170685"
R-HSA-1474244,"Extracellular matrix organization",2,329,0.022655281641647155,0.968684607402089,0.968684607402089,7,319,0.02375986891106808,9606,Homo sapiens,"DAG1;KLK2","","R-HSA-2467716;R-HSA-2426263;R-HSA-2328129;R-HSA-2396113;R-HSA-1592398;R-HSA-1604722;R-HSA-2396395"
R-HSA-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",1,218,0.015011706376532158,0.970076801391934,0.970076801391934,2,48,0.0035751526888127515,9606,Homo sapiens,"RAC2","","R-HSA-6814675;R-HSA-6814670"
R-HSA-948021,"Transport to the Golgi and subsequent modification",1,219,0.015080567414956617,0.9705582349444984,0.9705582349444984,11,60,0.004468940861015939,9606,Homo sapiens,"LMAN1L","","R-HSA-5694439;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694446;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-5694522;R-HSA-5694441;R-HSA-5694409"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",1,231,0.01590689987605013,0.9757676608729912,0.9757676608729912,5,109,0.00811857589751229,9606,Homo sapiens,"ADCY7","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-2454202,"Fc epsilon receptor (FCERI) signaling",1,235,0.01618234402974797,0.9772914159366934,0.9772914159366934,13,63,0.0046923879040667365,9606,Homo sapiens,"PRKCQ","","R-HSA-2730861;R-HSA-2730863;R-HSA-2730882;R-HSA-2730904;R-HSA-2730876;R-HSA-2730864;R-HSA-2730899;R-HSA-2730835;R-HSA-202328;R-HSA-2730900;R-HSA-2730836;R-HSA-2730903;R-HSA-2730902"
R-HSA-376176,"Signaling by ROBO receptors",1,235,0.01618234402974797,0.9772914159366934,0.9772914159366934,1,60,0.004468940861015939,9606,Homo sapiens,"DAG1","","R-HSA-9010872"
R-HSA-71387,"Metabolism of carbohydrates",3,456,0.031400633521553506,0.9776173126982513,0.9776173126982513,5,243,0.018099210487114555,9606,Homo sapiens,"GLB1;FUT2","","R-HSA-2090079;R-HSA-9036987;R-HSA-1630306;R-HSA-9603982;R-HSA-9603983"
R-HSA-8951664,"Neddylation",1,241,0.016595510260294724,0.9793999951766631,0.9793999951766631,3,31,0.0023089527781915684,9606,Homo sapiens,"KEAP1","","R-HSA-8956040;R-HSA-8955289;R-HSA-8955241"
R-HSA-74160,"Gene expression (Transcription)",20,1855,0.12773722627737227,0.9813186363379488,0.9813186363379488,210,1000,0.07448234768359899,9606,Homo sapiens,"RMI2;SMAD3;NOTCH4;FASLG;RUNX3;IL2;RUNX1;H19;NFIA;IL2RA;CTLA4;PRKCQ;CCR4","","R-HSA-8936584;R-HSA-8937097;R-HSA-8878212;R-HSA-8931981;R-HSA-2187303;R-HSA-8951951;R-HSA-9625749;R-HSA-8878220;R-HSA-8951428;R-HSA-2187309;R-HSA-8936068;R-HSA-8877192;R-HSA-8956568;R-HSA-8937113;R-HSA-8937118;R-HSA-8951966;R-HSA-8878237;R-HSA-8951442;R-HSA-2187325;R-HSA-8936599;R-HSA-8936616;R-HSA-8951977;R-HSA-8956586;R-HSA-8878243;R-HSA-8936621;R-HSA-8938158;R-HSA-8937134;R-HSA-8936608;R-HSA-8865454;R-HSA-8938150;R-HSA-8938174;R-HSA-8936628;R-HSA-8932020;R-HSA-870449;R-HSA-2187293;R-HSA-8932021;R-HSA-8938176;R-HSA-8956608;R-HSA-8932033;R-HSA-8865482;R-HSA-8932037;R-HSA-8938201;R-HSA-8865491;R-HSA-8956639;R-HSA-8937682;R-HSA-8865498;R-HSA-2187388;R-HSA-8938199;R-HSA-8938217;R-HSA-8956649;R-HSA-2187330;R-HSA-8956652;R-HSA-8932076;R-HSA-8865505;R-HSA-8952058;R-HSA-8952062;R-HSA-8938228;R-HSA-8932084;R-HSA-8938231;R-HSA-8938507;R-HSA-870538;R-HSA-8937989;R-HSA-8935960;R-HSA-8949276;R-HSA-8936989;R-HSA-8936979;R-HSA-209055;R-HSA-8878117;R-HSA-2187395;R-HSA-8935980;R-HSA-8939054;R-HSA-8936481;R-HSA-8936995;R-HSA-8935972;R-HSA-8938022;R-HSA-8865320;R-HSA-8937016;R-HSA-8939066;R-HSA-8878130;R-HSA-8937022;R-HSA-8952382;R-HSA-8878143;R-HSA-8938034;R-HSA-6798044;R-HSA-8952371;R-HSA-8935988;R-HSA-8949301;R-HSA-8939082;R-HSA-8937037;R-HSA-9618004;R-HSA-8938063;R-HSA-8952399;R-HSA-8936000;R-HSA-8938053;R-HSA-8936007;R-HSA-9625693;R-HSA-8952408;R-HSA-8937050;R-HSA-8949343;R-HSA-8939088;R-HSA-9617996;R-HSA-8949335;R-HSA-8878178;R-HSA-2031355;R-HSA-8952419;R-HSA-2179274;R-HSA-8878186;R-HSA-2179276;R-HSA-8951910;R-HSA-8939129;R-HSA-8952442;R-HSA-8936058;R-HSA-2106579;R-HSA-8878193;R-HSA-9618021;R-HSA-2106586;R-HSA-8951926;R-HSA-2106591;R-HSA-8938382;R-HSA-8951695;R-HSA-8938887;R-HSA-8938389;R-HSA-8952232;R-HSA-9625520;R-HSA-8955822;R-HSA-8938913;R-HSA-8877485;R-HSA-8952226;R-HSA-113454;R-HSA-8935864;R-HSA-8938938;R-HSA-8877493;R-HSA-9625510;R-HSA-8877490;R-HSA-8938930;R-HSA-9617838;R-HSA-8938440;R-HSA-2186607;R-HSA-8938951;R-HSA-1484099;R-HSA-8938965;R-HSA-170847;R-HSA-8878054;R-HSA-8938987;R-HSA-8878050;R-HSA-8955885;R-HSA-8938981;R-HSA-8878056;R-HSA-8935930;R-HSA-8955893;R-HSA-8938487;R-HSA-8938251;R-HSA-6799332;R-HSA-212356;R-HSA-8937728;R-HSA-8865547;R-HSA-8865546;R-HSA-8952069;R-HSA-8937744;R-HSA-8952081;R-HSA-8877338;R-HSA-8877348;R-HSA-4411367;R-HSA-8877345;R-HSA-8934688;R-HSA-8934690;R-HSA-173481;R-HSA-8952101;R-HSA-8937767;R-HSA-8877879;R-HSA-2186643;R-HSA-173488;R-HSA-8935740;R-HSA-8877360;R-HSA-2127257;R-HSA-8935730;R-HSA-8935731;R-HSA-8877884;R-HSA-8935732;R-HSA-8877369;R-HSA-8934735;R-HSA-8937807;R-HSA-8877391;R-HSA-8952128;R-HSA-8937792;R-HSA-2176491;R-HSA-8877385;R-HSA-8938328;R-HSA-8877396;R-HSA-2186741;R-HSA-9614662;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-8877404;R-HSA-8934742;R-HSA-8937814;R-HSA-8935766;R-HSA-9614669;R-HSA-9006422;R-HSA-8935785;R-HSA-8877414;R-HSA-8877421;R-HSA-8938338;R-HSA-173545;R-HSA-8955748;R-HSA-8938853;R-HSA-8951676;R-HSA-2176475;R-HSA-8938867"
R-HSA-196849,"Metabolism of water-soluble vitamins and cofactors",1,254,0.0174907037598127,0.9833234183990747,0.9833234183990747,2,145,0.010799940414121852,9606,Homo sapiens,"ACACA","","R-HSA-3065958;R-HSA-2993814"
R-HSA-8939211,"ESR-mediated signaling",1,256,0.017628425836661618,0.9838570595337511,0.9838570595337511,7,111,0.008267540592879487,9606,Homo sapiens,"RUNX1","","R-HSA-8932076;R-HSA-8931981;R-HSA-8932033;R-HSA-8932084;R-HSA-8932020;R-HSA-8932021;R-HSA-8932037"
R-HSA-3247509,"Chromatin modifying enzymes",1,256,0.017628425836661618,0.9838570595337511,0.9838570595337511,1,85,0.006330999553105914,9606,Homo sapiens,"JAK2","","R-HSA-3215391"
R-HSA-4839726,"Chromatin organization",1,256,0.017628425836661618,0.9838570595337511,0.9838570595337511,1,85,0.006330999553105914,9606,Homo sapiens,"JAK2","","R-HSA-3215391"
R-HSA-422475,"Axon guidance",4,584,0.040214846439884315,0.9847147302463108,0.9847147302463108,4,298,0.0221957396097125,9606,Homo sapiens,"PTPRC;DOK5;DAG1;PRKCQ","","R-HSA-9010872;R-HSA-8855617;R-HSA-373746;R-HSA-374664"
R-HSA-8953854,"Metabolism of RNA",6,782,0.05384933204792728,0.9869849757643763,0.9869849757643763,13,187,0.013928199016833011,9606,Homo sapiens,"H19;IGF2;SMG7;CCR4;ZFP36L1","","R-HSA-450406;R-HSA-482788;R-HSA-428293;R-HSA-429955;R-HSA-927813;R-HSA-450474;R-HSA-428296;R-HSA-927836;R-HSA-450517;R-HSA-927830;R-HSA-428287;R-HSA-450490;R-HSA-450488"
R-HSA-69620,"Cell Cycle Checkpoints",1,280,0.019281090758848644,0.9890771650588664,0.9890771650588664,1,56,0.004171011470281543,9606,Homo sapiens,"RMI2","","R-HSA-6799332"
R-HSA-416476,"G alpha (q) signalling events",1,283,0.019487673874122022,0.9895981793008757,0.9895981793008757,1,35,0.0026068821689259644,9606,Homo sapiens,"PRKCQ","","R-HSA-425861"
R-HSA-9675108,"Nervous system development",4,620,0.04269384382316485,0.990085484078764,0.990085484078764,6,324,0.02413228064948607,9606,Homo sapiens,"PTPRC;DOK5;DAG1;PRKCQ","","R-HSA-9619666;R-HSA-9010872;R-HSA-8855617;R-HSA-9619668;R-HSA-373746;R-HSA-374664"
R-HSA-425407,"SLC-mediated transmembrane transport",2,415,0.028577330946150666,0.9906202009519876,0.9906202009519876,2,191,0.014226128407567406,9606,Homo sapiens,"SLC9A4;RUNX1","","R-HSA-549241;R-HSA-425994"
R-HSA-446203,"Asparagine N-linked glycosylation",2,421,0.028990497176697425,0.9913913630215219,0.9913913630215219,13,144,0.010725458066438254,9606,Homo sapiens,"LMAN1L;GLB1","","R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-5694522;R-HSA-5694439;R-HSA-5694446;R-HSA-4084999;R-HSA-9638120;R-HSA-5694441;R-HSA-5694409"
R-HSA-168249,"Innate Immune System",12,1333,0.09179176421980444,0.9915158058638494,0.9915158058638494,55,708,0.05273350215998808,9606,Homo sapiens,"PTPRC;NCF2;STAC;GLB1;CARD9;RAC2;ELMO1;TLR8;CTSH;PRKCQ;CD247;CCR2","","R-HSA-6789092;R-HSA-2029467;R-HSA-2029458;R-HSA-2029459;R-HSA-1678998;R-HSA-2029457;R-HSA-2029452;R-HSA-5607751;R-HSA-2029453;R-HSA-2029451;R-HSA-5607744;R-HSA-5607747;R-HSA-2029449;R-HSA-741395;R-HSA-5607757;R-HSA-5607756;R-HSA-5607759;R-HSA-5607753;R-HSA-2730882;R-HSA-2730904;R-HSA-2730899;R-HSA-2029476;R-HSA-2730900;R-HSA-2730903;R-HSA-2730902;R-HSA-2730861;R-HSA-2730863;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-2029268;R-HSA-1973968;R-HSA-1678921;R-HSA-1678923;R-HSA-2730876;R-HSA-6800434;R-HSA-1678927;R-HSA-9691204;R-HSA-2730864;R-HSA-202328;R-HSA-2197697;R-HSA-5607733;R-HSA-5607732;R-HSA-5607740;R-HSA-5607742;R-HSA-5607737;R-HSA-5607736;R-HSA-6798743;R-HSA-6798751;R-HSA-1678944;R-HSA-2730835;R-HSA-6798748;R-HSA-2730836;R-HSA-6798745"
R-HSA-1483257,"Phospholipid metabolism",1,315,0.021691227103704722,0.9938280848725725,0.9938280848725725,1,218,0.01623715179502458,9606,Homo sapiens,"TPTE","","R-HSA-1676204"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",1,316,0.021760088142129184,0.9939280571362585,0.9939280571362585,6,44,0.0032772232980783555,9606,Homo sapiens,"CD247","","R-HSA-8850326;R-HSA-8850356;R-HSA-5685602;R-HSA-5685600;R-HSA-198955;R-HSA-6793275"
R-HSA-112315,"Transmission across Chemical Synapses",1,341,0.023481614102740668,0.9959648609266156,0.9959648609266156,5,163,0.012140622672426635,9606,Homo sapiens,"ADCY7","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-3700989,"Transcriptional Regulation by TP53",2,487,0.03353532571271175,0.996690177623436,0.996690177623436,2,259,0.01929092805005214,9606,Homo sapiens,"RMI2;CCR4","","R-HSA-6799332;R-HSA-6798044"
R-HSA-73894,"DNA Repair",1,369,0.025409723178625533,0.9974489367549553,0.9974489367549553,25,332,0.024728139430954865,9606,Homo sapiens,"RMI2","","R-HSA-5684887;R-HSA-5693589;R-HSA-5684882;R-HSA-5685011;R-HSA-5686483;R-HSA-5693584;R-HSA-5685341;R-HSA-5693593;R-HSA-5686469;R-HSA-5686657;R-HSA-5685838;R-HSA-5693580;R-HSA-5686410;R-HSA-5684875;R-HSA-5693620;R-HSA-5686642;R-HSA-5686398;R-HSA-5693564;R-HSA-5693561;R-HSA-5693542;R-HSA-5685156;R-HSA-5693539;R-HSA-5685985;R-HSA-5685994;R-HSA-5686440"
R-HSA-196854,"Metabolism of vitamins and cofactors",1,377,0.02596061148602121,0.9977625543518719,0.9977625543518719,2,207,0.01541784597050499,9606,Homo sapiens,"ACACA","","R-HSA-3065958;R-HSA-2993814"
R-HSA-9006931,"Signaling by Nuclear Receptors",1,384,0.026442638754992424,0.9980052961874627,0.9980052961874627,7,192,0.014300610755251006,9606,Homo sapiens,"RUNX1","","R-HSA-8932076;R-HSA-8931981;R-HSA-8932033;R-HSA-8932084;R-HSA-8932020;R-HSA-8932021;R-HSA-8932037"
R-HSA-199991,"Membrane Trafficking",3,665,0.045792590552265526,0.9986021656430799,0.9986021656430799,25,219,0.016311634142708177,9606,Homo sapiens,"FNBP1;LMAN1L;RAC2","","R-HSA-8868230;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694428;R-HSA-8868236;R-HSA-8871194;R-HSA-8871193;R-HSA-5694409;R-HSA-6814670;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-8868651;R-HSA-8867754;R-HSA-8868648;R-HSA-5694439;R-HSA-8868661;R-HSA-8868660;R-HSA-6814675;R-HSA-8868659;R-HSA-8868658;R-HSA-5694446;R-HSA-8869438;R-HSA-5694441"
R-HSA-8978868,"Fatty acid metabolism",1,428,0.02947252444566864,0.999032128593801,0.999032128593801,2,217,0.01616266944734098,9606,Homo sapiens,"ACACA","","R-HSA-200555;R-HSA-75851"
R-HSA-2262752,"Cellular responses to stress",4,811,0.05584630216223661,0.9991347683998918,0.9991347683998918,19,289,0.021525398480560107,9606,Homo sapiens,"EGLN3;NCF2;KEAP1;ETS1","","R-HSA-1234163;R-HSA-1234166;R-HSA-9712274;R-HSA-8932334;R-HSA-1234165;R-HSA-3200023;R-HSA-8932322;R-HSA-3132737;R-HSA-1234173;R-HSA-8932327;R-HSA-1234179;R-HSA-1234177;R-HSA-8932284;R-HSA-1234183;R-HSA-1234181;R-HSA-8932351;R-HSA-3209098;R-HSA-1222376;R-HSA-1234159"
R-HSA-8953897,"Cellular responses to external stimuli",4,829,0.05708580085387688,0.9993196065370008,0.9993196065370008,19,320,0.023834351258751676,9606,Homo sapiens,"EGLN3;NCF2;KEAP1;ETS1","","R-HSA-1234163;R-HSA-1234166;R-HSA-9712274;R-HSA-8932334;R-HSA-1234165;R-HSA-3200023;R-HSA-8932322;R-HSA-3132737;R-HSA-1234173;R-HSA-8932327;R-HSA-1234179;R-HSA-1234177;R-HSA-8932284;R-HSA-1234183;R-HSA-1234181;R-HSA-8932351;R-HSA-3209098;R-HSA-1222376;R-HSA-1234159"
R-HSA-69278,"Cell Cycle, Mitotic",2,596,0.041041178900977825,0.9993451031406243,0.9993451031406243,2,350,0.026068821689259645,9606,Homo sapiens,"JAK2;PPP1R12B","","R-HSA-3002811;R-HSA-8942607"
R-HSA-1640170,"Cell Cycle",3,734,0.05054400220355323,0.999469165639747,0.999469165639747,3,449,0.033442574109935945,9606,Homo sapiens,"RMI2;JAK2;PPP1R12B","","R-HSA-6799332;R-HSA-3002811;R-HSA-8942607"
R-HSA-382551,"Transport of small molecules",5,958,0.06596887481063214,0.9994944308926111,0.9994944308926111,8,441,0.032846715328467155,9606,Homo sapiens,"SLC9A4;MTTP;RAB11FIP2;ADCY7;RUNX1","","R-HSA-174786;R-HSA-549241;R-HSA-163617;R-HSA-174741;R-HSA-432237;R-HSA-164377;R-HSA-425994;R-HSA-8866329"
R-HSA-1266738,"Developmental Biology",8,1262,0.08690263049166781,0.99953809162413,0.99953809162413,15,556,0.04141218531208104,9606,Homo sapiens,"SMAD3;PTPRC;DOK5;DAG1;PRKCQ;ZNF335;CCR4;RUNX1","","R-HSA-9619666;R-HSA-9616243;R-HSA-9616214;R-HSA-8855617;R-HSA-8865505;R-HSA-9619668;R-HSA-1535903;R-HSA-5617471;R-HSA-374664;R-HSA-1225919;R-HSA-9010872;R-HSA-173488;R-HSA-373746;R-HSA-1181355;R-HSA-170847"
R-HSA-112316,"Neuronal System",1,487,0.03353532571271175,0.9996342802489779,0.9996342802489779,5,216,0.01608818709965738,9606,Homo sapiens,"ADCY7","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-5653656,"Vesicle-mediated transport",3,824,0.05674149566175458,0.9998543749202518,0.9998543749202518,25,252,0.018769551616266946,9606,Homo sapiens,"FNBP1;LMAN1L;RAC2","","R-HSA-8868230;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694428;R-HSA-8868236;R-HSA-8871194;R-HSA-8871193;R-HSA-5694409;R-HSA-6814670;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-8868651;R-HSA-8867754;R-HSA-8868648;R-HSA-5694439;R-HSA-8868661;R-HSA-8868660;R-HSA-6814675;R-HSA-8868659;R-HSA-8868658;R-HSA-5694446;R-HSA-8869438;R-HSA-5694441"
R-HSA-5663205,"Infectious disease",7,1343,0.09248037460404902,0.9999496933199571,0.9999496933199571,26,750,0.05586176076269924,9606,Homo sapiens,"IL10;ELMO1;CD28;CD247;JAK2;ADCY7","","R-HSA-9664275;R-HSA-9664273;R-HSA-392129;R-HSA-9664406;R-HSA-9664278;R-HSA-9666458;R-HSA-9664346;R-HSA-167630;R-HSA-164943;R-HSA-9666435;R-HSA-167633;R-HSA-9664261;R-HSA-167637;R-HSA-9664271;R-HSA-9664270;R-HSA-9664268;R-HSA-9664332;R-HSA-163617;R-HSA-9666426;R-HSA-9666425;R-HSA-9666430;R-HSA-9662781;R-HSA-9666428;R-HSA-9678561;R-HSA-200952;R-HSA-111930"
R-HSA-71291,"Metabolism of amino acids and derivatives",1,661,0.04551714639856769,0.9999797601907223,0.9999797601907223,1,285,0.02122746908982571,9606,Homo sapiens,"SUOX","","R-HSA-1614544"
R-HSA-1643685,"Disease",17,2360,0.16251205068172428,0.9999829028406455,0.9999829028406455,75,1591,0.118501415164606,9606,Homo sapiens,"IL10;SMAD3;NOTCH4;FASLG;ADCY7;ACACA;GLB1;RAC2;ELMO1;DAG1;CD28;CSK;CD247;ICOS;JAK2","","R-HSA-9664275;R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-9670418;R-HSA-3323184;R-HSA-9664273;R-HSA-9656209;R-HSA-9670417;R-HSA-9670416;R-HSA-6802916;R-HSA-9656215;R-HSA-9664406;R-HSA-9664278;R-HSA-6802914;R-HSA-9656214;R-HSA-6802912;R-HSA-9656212;R-HSA-6802927;R-HSA-9666458;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-9666435;R-HSA-6802935;R-HSA-6802934;R-HSA-5615556;R-HSA-6802933;R-HSA-6802932;R-HSA-9036061;R-HSA-3311014;R-HSA-9664261;R-HSA-5096538;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-9664271;R-HSA-2265534;R-HSA-9664270;R-HSA-5617096;R-HSA-9670413;R-HSA-9664268;R-HSA-9670412;R-HSA-5615604;R-HSA-163617;R-HSA-3315483;R-HSA-2400009;R-HSA-8870698;R-HSA-9662781;R-HSA-6802911;R-HSA-6802910;R-HSA-111930;R-HSA-392129;R-HSA-6803234;R-HSA-6803233;R-HSA-9664346;R-HSA-167630;R-HSA-164943;R-HSA-167633;R-HSA-167637;R-HSA-9664332;R-HSA-4341669;R-HSA-9666426;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428;R-HSA-9678561;R-HSA-3304394;R-HSA-6803230;R-HSA-200952;R-HSA-6803227;R-HSA-3656523"
R-HSA-9709957,"Sensory Perception",1,681,0.04689436716705688,0.999985521605556,0.999985521605556,1,107,0.007969611202145092,9606,Homo sapiens,"PRKCQ","","R-HSA-74615"
R-HSA-597592,"Post-translational protein modification",7,1597,0.10997107836386173,0.9999983406939673,0.9999983406939673,28,526,0.03917771488157307,9606,Homo sapiens,"SMAD3;LMAN1L;GLB1;DAG1;KEAP1;PARK7;UBE2L3","","R-HSA-8956040;R-HSA-5615637;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-8931648;R-HSA-5694428;R-HSA-8879117;R-HSA-8931653;R-HSA-8955289;R-HSA-8852127;R-HSA-5617037;R-HSA-8938770;R-HSA-8938773;R-HSA-5694409;R-HSA-8955241;R-HSA-6781764;R-HSA-8852130;R-HSA-8852129;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-4085331;R-HSA-5694439;R-HSA-5694446;R-HSA-4084999;R-HSA-9638120;R-HSA-5694441"
R-HSA-556833,"Metabolism of lipids",5,1437,0.09895331221594822,0.9999993598948013,0.9999993598948013,8,947,0.07053478325636824,9606,Homo sapiens,"GLB1;TPTE;ACACA","","R-HSA-1605624;R-HSA-1606312;R-HSA-1605724;R-HSA-1676204;R-HSA-2426160;R-HSA-200555;R-HSA-75851;R-HSA-1655845"
